Time,Delay/Advance Val,ICU packet checksum,ICU command count,sync_pulse_count
20160816T171421.274957,163,163,163,163,
20160818T155323.274957,0,1,170,170,
20160818T155631.274957,0,1,8,8,
20160816T171421.274957,35,35,35,35,
20160818T155739.274957,0,1,42,42,
20160816T171421.274957,163,163,163,163,
20160818T160155.274957,0,1,170,170,
20160818T160503.274957,0,1,8,8,
20160816T171421.274957,35,35,35,35,
20160818T160611.274957,0,1,42,42,
20160816T171421.274957,163,163,163,163,
20160818T161027.274957,0,1,170,170,
20160818T161335.274957,0,1,8,8,
20160816T171421.274957,35,35,35,35,
20160818T161443.274957,0,1,42,42,
20160816T171421.274957,163,163,163,163,
20160818T153615.274957,1,75,98,0,
20160816T171421.274957,35,35,35,35,
20160816T171421.274957,163,163,163,163,
20160816T171421.274957,1,71,4,1,
20160818T163047.274957,0,1,12,12,
20160816T171421.274957,35,35,35,35,
20160818T163147.274957,0,1,42,42,
20160816T171421.274957,163,163,163,163,
20160818T163603.274957,0,1,170,170,
20160818T163911.274957,0,1,8,8,
20160816T171421.274957,35,35,35,35,
20160816T171421.274957,163,163,163,163,
20160818T164437.274957,0,1,171,171,
20160816T171421.274957,1,73,4,1,
20160818T164751.274957,0,1,12,12,
20160816T171421.274957,35,35,35,35,
20160818T164851.274957,0,1,42,42,
20160816T171421.274957,163,163,163,163,
20160818T161023.274957,1,79,98,0,
20160816T171421.274957,35,35,35,35,
20160816T171421.274957,163,163,163,163,
20160816T171421.274957,1,75,4,1,
20160818T170455.274957,0,1,12,12,
20160816T171421.274957,35,35,35,35,
20160818T170555.274957,0,1,42,42,
20160816T171421.274957,163,163,163,163,
20160818T162727.274957,1,81,98,0,
20160816T171421.274957,35,35,35,35,
20160816T171421.274957,163,163,163,163,
20160816T171421.274957,1,77,4,1,
20160818T172159.274957,0,1,12,12,
20160816T171421.274957,35,35,35,35,
20160818T172259.274957,0,1,42,42,
20160816T171421.274957,163,163,163,163,
20160818T172715.274957,0,1,170,170,
20160818T173023.274957,0,1,8,8,
20160816T171421.274957,35,35,35,35,
20160818T173131.274957,0,1,42,42,
20160816T171421.274957,163,163,163,163,
20160818T173547.274957,0,1,170,170,
20160818T173855.274957,0,1,8,8,
20160816T171421.274957,35,35,35,35,
20160818T174003.274957,0,1,42,42,
20160816T171421.274957,163,163,163,163,
20160818T174419.274957,0,1,170,170,
20160818T174727.274957,0,1,8,8,
20160816T171421.274957,35,35,35,35,
20160818T174835.274957,0,1,42,42,
20160816T171421.274957,163,163,163,163,
20160818T175251.274957,0,1,170,170,
20160818T175559.274957,0,1,8,8,
20160816T171421.274957,35,35,35,35,
20160818T175707.274957,0,1,42,42,
20160816T171421.274957,163,163,163,163,
20160818T171839.274957,1,87,98,0,
20160816T171421.274957,35,35,35,35,
20160816T171421.274957,163,163,163,163,
20160816T171421.274957,1,83,4,1,
20160818T181311.274957,0,1,12,12,
20160816T171421.274957,35,35,35,35,
20160818T181411.274957,0,1,42,42,
20160816T171421.274957,163,163,163,163,
20160818T181827.274957,0,1,170,170,
20160818T182135.274957,0,1,8,8,
20160816T171421.274957,35,35,35,35,
20160818T182243.274957,0,1,42,42,
20160816T171421.274957,163,163,163,163,
20160818T182659.274957,0,1,170,170,
20160818T183007.274957,0,1,8,8,
20160816T171421.274957,35,35,35,35,
20160818T183115.274957,0,1,42,42,
20160816T171421.274957,163,163,163,163,
20160818T183531.274957,0,1,170,170,
20160818T183839.274957,0,1,8,8,
20160816T171421.274957,35,35,35,35,
20160818T183947.274957,0,1,42,42,
20160816T171421.274957,163,163,163,163,
20160818T184403.274957,0,1,170,170,
20160818T184711.274957,0,1,8,8,
20160816T171421.274957,35,35,35,35,
20160818T184819.274957,0,1,42,42,
20160816T171421.274957,163,163,163,163,
20160818T180951.274957,1,93,98,0,
20160816T171421.274957,35,35,35,35,
20160816T171421.274957,163,163,163,163,
20160816T171421.274957,1,89,4,1,
20160818T190423.274957,0,1,12,12,
20160816T171421.274957,35,35,35,35,
20160818T190523.274957,0,1,42,42,
20160816T171421.274957,163,163,163,163,
20160818T190939.274957,0,1,170,170,
20160818T191247.274957,0,1,8,8,
20160816T171421.274957,35,35,35,35,
20160818T191355.274957,0,1,42,42,
20160816T171421.274957,163,163,163,163,
20160818T191811.274957,0,1,170,170,
20160818T192119.274957,0,1,8,8,
20160816T171421.274957,35,35,35,35,
20160818T192227.274957,0,1,42,42,
20160816T171421.274957,163,163,163,163,
20160818T192643.274957,0,1,170,170,
20160818T192951.274957,0,1,8,8,
20160816T171421.274957,35,35,35,35,
20160818T193059.274957,0,1,42,42,
20160816T171421.274957,163,163,163,163,
20160818T193515.274957,0,1,170,170,
20160818T193823.274957,0,1,8,8,
20160816T171421.274957,35,35,35,35,
20160818T193931.274957,0,1,42,42,
20160816T171421.274957,163,163,163,163,
20160818T194347.274957,0,1,170,170,
20160818T194655.274957,0,1,8,8,
20160816T171421.274957,35,35,35,35,
20160818T194803.274957,0,1,42,42,
20160816T171421.274957,163,163,163,163,
20160818T195219.274957,0,1,170,170,
20160818T195527.274957,0,1,8,8,
20160816T171421.274957,35,35,35,35,
20160818T195635.274957,0,1,42,42,
20160816T171421.274957,163,163,163,163,
20160818T200051.274957,0,1,170,170,
20160818T200359.274957,0,1,8,8,
20160816T171421.274957,35,35,35,35,
20160818T200507.274957,0,1,42,42,
20160816T171421.274957,163,163,163,163,
20160818T200923.274957,0,1,170,170,
20160818T201231.274957,0,1,8,8,
20160816T171421.274957,35,35,35,35,
20160818T201339.274957,0,1,42,42,
20160816T171421.274957,163,163,163,163,
20160818T201755.274957,0,1,170,170,
20160818T202103.274957,0,1,8,8,
20160816T171421.274957,35,35,35,35,
20160818T202211.274957,0,1,42,42,
20160816T171421.274957,163,163,163,163,
20160818T202627.274957,0,1,170,170,
20160818T202935.274957,0,1,8,8,
20160816T171421.274957,35,35,35,35,
20160818T203043.274957,0,1,42,42,
20160816T171421.274957,163,163,163,163,
20160818T203459.274957,0,1,170,170,
20160818T203807.274957,0,1,8,8,
20160816T171421.274957,35,35,35,35,
20160818T203915.274957,0,1,42,42,
20160816T171421.274957,163,163,163,163,
20160818T204331.274957,0,1,170,170,
20160818T204639.274957,0,1,8,8,
20160816T171421.274957,35,35,35,35,
20160818T204747.274957,0,1,42,42,
20160816T171421.274957,163,163,163,163,
20160818T205203.274957,0,1,170,170,
20160818T205511.274957,0,1,8,8,
20160816T171421.274957,35,35,35,35,
20160818T205619.274957,0,1,42,42,
20160816T171421.274957,163,163,163,163,
20160818T210035.274957,0,1,170,170,
20160818T210343.274957,0,1,8,8,
20160816T171421.274957,35,35,35,35,
20160818T210451.274957,0,1,42,42,
20160816T171421.274957,163,163,163,163,
20160818T210907.274957,0,1,170,170,
20160818T211215.274957,0,1,8,8,
20160816T171421.274957,35,35,35,35,
20160818T211323.274957,0,1,42,42,
20160816T171421.274957,163,163,163,163,
20160818T211739.274957,0,1,170,170,
20160818T212047.274957,0,1,8,8,
20160816T171421.274957,35,35,35,35,
20160818T212155.274957,0,1,42,42,
20160816T171421.274957,163,163,163,163,
20160818T212611.274957,0,1,170,170,
20160818T212919.274957,0,1,8,8,
20160816T171421.274957,35,35,35,35,
20160818T213027.274957,0,1,42,42,
20160816T171421.274957,163,163,163,163,
20160818T205159.274957,1,112,98,0,
20160816T171421.274957,35,35,35,35,
20160816T171421.274957,163,163,163,163,
20160816T171421.274957,1,108,4,1,
20160818T214631.274957,0,1,12,12,
20160816T171421.274957,35,35,35,35,
20160816T171421.274957,163,163,163,163,
20160818T215149.274957,0,1,171,171,
20160816T171421.274957,1,109,4,1,
20160818T215503.274957,0,1,12,12,
20160816T171421.274957,35,35,35,35,
20160818T215603.274957,0,1,42,42,
20160816T171421.274957,163,163,163,163,
20160818T220019.274957,0,1,170,170,
20160818T220327.274957,0,1,8,8,
20160816T171421.274957,35,35,35,35,
20160818T220435.274957,0,1,42,42,
20160816T171421.274957,163,163,163,163,
20160818T220851.274957,0,1,170,170,
20160818T221159.274957,0,1,8,8,
20160816T171421.274957,35,35,35,35,
20160818T221307.274957,0,1,42,42,
20160816T171421.274957,163,163,163,163,
20160818T221723.274957,0,1,170,170,
20160818T222031.274957,0,1,8,8,
20160816T171421.274957,35,35,35,35,
20160816T171421.274957,163,163,163,163,
20160818T222557.274957,0,1,171,171,
20160816T171421.274957,1,113,4,1,
20160818T222911.274957,0,1,12,12,
20160816T171421.274957,35,35,35,35,
20160818T223011.274957,0,1,42,42,
20160816T171421.274957,163,163,163,163,
20160818T223427.274957,0,1,170,170,
20160818T223735.274957,0,1,8,8,
20160816T171421.274957,35,35,35,35,
20160818T223843.274957,0,1,42,42,
20160816T171421.274957,163,163,163,163,
20160818T224259.274957,0,1,170,170,
20160818T224607.274957,0,1,8,8,
20160816T171421.274957,35,35,35,35,
20160818T224715.274957,0,1,42,42,
20160816T171421.274957,163,163,163,163,
20160818T225131.274957,0,1,170,170,
20160818T225439.274957,0,1,8,8,
20160816T171421.274957,35,35,35,35,
20160816T171421.274957,163,163,163,163,
20160818T230005.274957,0,1,171,171,
20160816T171421.274957,1,117,4,1,
20160818T230319.274957,0,1,12,12,
20160816T171421.274957,35,35,35,35,
20160818T230419.274957,0,1,42,42,
20160816T171421.274957,163,163,163,163,
20160818T230835.274957,0,1,170,170,
20160818T231143.274957,0,1,8,8,
20160816T171421.274957,35,35,35,35,
20160818T231251.274957,0,1,42,42,
20160816T171421.274957,163,163,163,163,
20160818T223423.274957,1,124,98,0,
20160816T171421.274957,35,35,35,35,
20160816T171421.274957,163,163,163,163,
20160816T171421.274957,1,120,4,1,
20160818T232855.274957,0,1,12,12,
20160816T171421.274957,35,35,35,35,
20160816T171421.274957,163,163,163,163,
20160818T233413.274957,0,1,171,171,
20160816T171421.274957,1,121,4,1,
20160818T233727.274957,0,1,12,12,
20160816T171421.274957,35,35,35,35,
20160818T233827.274957,0,1,42,42,
20160816T171421.274957,163,163,163,163,
20160818T234243.274957,0,1,170,170,
20160818T234551.274957,0,1,8,8,
20160816T171421.274957,35,35,35,35,
20160816T171421.274957,163,163,163,163,
20160818T235117.274957,0,1,171,171,
20160816T171421.274957,1,123,4,1,
20160818T235431.274957,0,1,12,12,
20160816T171421.274957,35,35,35,35,
20160818T235531.274957,0,1,42,42,
20160816T171421.274957,163,163,163,163,
20160818T235947.274957,0,1,170,170,
20160819T000255.274957,0,1,8,8,
20160816T171421.274957,35,35,35,35,
20160819T000403.274957,0,1,42,42,
20160816T171421.274957,163,163,163,163,
20160819T000819.274957,0,1,170,170,
20160819T001127.274957,0,1,8,8,
20160816T171421.274957,35,35,35,35,
20160819T001235.274957,0,1,42,42,
20160816T171421.274957,163,163,163,163,
20160819T001651.274957,0,1,170,170,
20160819T001959.274957,0,1,8,8,
20160816T171421.274957,35,35,35,35,
20160819T002107.274957,0,1,42,42,
20160816T171421.274957,163,163,163,163,
20160819T002523.274957,0,1,170,170,
20160819T002831.274957,0,1,8,8,
20160816T171421.274957,35,35,35,35,
20160819T002939.274957,0,1,42,42,
20160816T171421.274957,163,163,163,163,
20160819T003355.274957,0,1,170,170,
20160819T003703.274957,0,1,8,8,
20160816T171421.274957,35,35,35,35,
20160816T171421.274957,163,163,163,163,
20160819T004229.274957,0,1,171,171,
20160816T171421.274957,1,129,4,1,
20160819T004543.274957,0,1,12,12,
20160816T171421.274957,35,35,35,35,
20160819T004643.274957,0,1,42,42,
20160816T171421.274957,163,163,163,163,
20160819T005059.274957,0,1,170,170,
20160819T005407.274957,0,1,8,8,
20160816T171421.274957,35,35,35,35,
20160819T005515.274957,0,1,42,42,
20160816T171421.274957,163,163,163,163,
20160819T005931.274957,0,1,170,170,
20160819T010239.274957,0,1,8,8,
20160816T171421.274957,35,35,35,35,
20160819T010347.274957,0,1,42,42,
20160816T171421.274957,163,163,163,163,
20160819T010803.274957,0,1,170,170,
20160819T011111.274957,0,1,8,8,
20160816T171421.274957,35,35,35,35,
20160819T011219.274957,0,1,42,42,
20160816T171421.274957,163,163,163,163,
20160819T011635.274957,0,1,170,170,
20160819T011943.274957,0,1,8,8,
20160816T171421.274957,35,35,35,35,
20160819T012051.274957,0,1,42,42,
20160816T171421.274957,163,163,163,163,
20160819T012507.274957,0,1,170,170,
20160819T012815.274957,0,1,8,8,
20160816T171421.274957,35,35,35,35,
20160819T012923.274957,0,1,42,42,
20160816T171421.274957,163,163,163,163,
20160819T013339.274957,0,1,170,170,
20160819T013647.274957,0,1,8,8,
20160816T171421.274957,35,35,35,35,
20160819T013755.274957,0,1,42,42,
20160816T171421.274957,163,163,163,163,
20160819T014211.274957,0,1,170,170,
20160819T014519.274957,0,1,8,8,
20160816T171421.274957,35,35,35,35,
20160819T014627.274957,0,1,42,42,
20160816T171421.274957,163,163,163,163,
20160819T015043.274957,0,1,170,170,
20160819T015351.274957,0,1,8,8,
20160816T171421.274957,35,35,35,35,
20160816T171421.274957,163,163,163,163,
20160819T015917.274957,0,1,171,171,
20160816T171421.274957,1,138,4,1,
20160819T020231.274957,0,1,12,12,
20160816T171421.274957,35,35,35,35,
20160819T020331.274957,0,1,42,42,
20160816T171421.274957,163,163,163,163,
20160819T020747.274957,0,1,170,170,
20160819T021055.274957,0,1,8,8,
20160816T171421.274957,35,35,35,35,
20160819T021203.274957,0,1,42,42,
20160816T171421.274957,163,163,163,163,
20160819T021619.274957,0,1,170,170,
20160819T021927.274957,0,1,8,8,
20160816T171421.274957,35,35,35,35,
20160819T022035.274957,0,1,42,42,
20160816T171421.274957,163,163,163,163,
20160819T022451.274957,0,1,170,170,
20160819T022759.274957,0,1,8,8,
20160816T171421.274957,35,35,35,35,
20160816T171421.274957,163,163,163,163,
20160819T023325.274957,0,1,171,171,
20160816T171421.274957,1,142,4,1,
20160819T023639.274957,0,1,12,12,
20160816T171421.274957,35,35,35,35,
20160819T023739.274957,0,1,42,42,
20160816T171421.274957,163,163,163,163,
20160819T015911.274957,1,148,98,0,
20160816T171421.274957,35,35,35,35,
20160816T171421.274957,163,163,163,163,
20160816T171421.274957,1,144,4,1,
20160819T025343.274957,0,1,12,12,
20160816T171421.274957,35,35,35,35,
20160819T025443.274957,0,1,42,42,
20160816T171421.274957,163,163,163,163,
20160819T021615.274957,1,150,98,0,
20160816T171421.274957,35,35,35,35,
20160816T171421.274957,163,163,163,163,
20160816T171421.274957,1,146,4,1,
20160819T031047.274957,0,1,12,12,
20160816T171421.274957,35,35,35,35,
20160819T031147.274957,0,1,42,42,
20160816T171421.274957,163,163,163,163,
20160819T023319.274957,1,152,98,0,
20160816T171421.274957,35,35,35,35,
20160816T171421.274957,163,163,163,163,
20160816T171421.274957,1,148,4,1,
20160819T032751.274957,0,1,12,12,
20160816T171421.274957,35,35,35,35,
20160819T032851.274957,0,1,42,42,
20160816T171421.274957,163,163,163,163,
20160819T033307.274957,0,1,170,170,
20160819T033615.274957,0,1,8,8,
20160816T171421.274957,35,35,35,35,
20160819T033723.274957,0,1,42,42,
20160816T171421.274957,163,163,163,163,
20160819T034139.274957,0,1,170,170,
20160819T034447.274957,0,1,8,8,
20160816T171421.274957,35,35,35,35,
20160819T034555.274957,0,1,42,42,
20160816T171421.274957,163,163,163,163,
20160819T030727.274957,1,156,98,0,
20160816T171421.274957,35,35,35,35,
20160816T171421.274957,163,163,163,163,
20160816T171421.274957,1,152,4,1,
20160819T040159.274957,0,1,12,12,
20160816T171421.274957,35,35,35,35,
20160819T040259.274957,0,1,42,42,
20160816T171421.274957,163,163,163,163,
20160819T040715.274957,0,1,170,170,
20160819T041023.274957,0,1,8,8,
20160816T171421.274957,35,35,35,35,
20160819T041131.274957,0,1,42,42,
20160816T171421.274957,163,163,163,163,
20160819T041547.274957,0,1,170,170,
20160819T041855.274957,0,1,8,8,
20160816T171421.274957,35,35,35,35,
20160819T042003.274957,0,1,42,42,
20160816T171421.274957,163,163,163,163,
20160819T042419.274957,0,1,170,170,
20160819T042727.274957,0,1,8,8,
20160816T171421.274957,35,35,35,35,
20160819T042835.274957,0,1,42,42,
20160816T171421.274957,163,163,163,163,
20160819T043251.274957,0,1,170,170,
20160819T043559.274957,0,1,8,8,
20160816T171421.274957,35,35,35,35,
20160819T043707.274957,0,1,42,42,
20160816T171421.274957,163,163,163,163,
20160819T044123.274957,0,1,170,170,
20160819T044431.274957,0,1,8,8,
20160816T171421.274957,35,35,35,35,
20160819T044539.274957,0,1,42,42,
20160816T171421.274957,163,163,163,163,
20160819T044955.274957,0,1,170,170,
20160819T045303.274957,0,1,8,8,
20160816T171421.274957,35,35,35,35,
20160819T045411.274957,0,1,42,42,
20160816T171421.274957,163,163,163,163,
20160819T045827.274957,0,1,170,170,
20160819T050135.274957,0,1,8,8,
20160816T171421.274957,35,35,35,35,
20160819T050243.274957,0,1,42,42,
20160816T171421.274957,163,163,163,163,
20160819T050659.274957,0,1,170,170,
20160819T051007.274957,0,1,8,8,
20160816T171421.274957,35,35,35,35,
20160819T051115.274957,0,1,42,42,
20160816T171421.274957,163,163,163,163,
20160819T051531.274957,0,1,170,170,
20160819T051839.274957,0,1,8,8,
20160816T171421.274957,35,35,35,35,
20160819T051947.274957,0,1,42,42,
20160816T171421.274957,163,163,163,163,
20160819T052403.274957,0,1,170,170,
20160819T052711.274957,0,1,8,8,
20160816T171421.274957,35,35,35,35,
20160819T052819.274957,0,1,42,42,
20160816T171421.274957,163,163,163,163,
20160819T053235.274957,0,1,170,170,
20160819T053543.274957,0,1,8,8,
20160816T171421.274957,35,35,35,35,
20160819T053651.274957,0,1,42,42,
20160816T171421.274957,163,163,163,163,
20160819T045823.274957,1,169,98,0,
20160816T171421.274957,35,35,35,35,
20160816T171421.274957,163,163,163,163,
20160816T171421.274957,1,165,4,1,
20160819T055255.274957,0,1,12,12,
20160816T171421.274957,35,35,35,35,
20160816T171421.274957,163,163,163,163,
20160819T055813.274957,0,1,171,171,
20160816T171421.274957,1,166,4,1,
20160819T060127.274957,0,1,12,12,
20160816T171421.274957,35,35,35,35,
20160819T060227.274957,0,1,42,42,
20160816T171421.274957,163,163,163,163,
20160819T060643.274957,0,1,170,170,
20160819T060951.274957,0,1,8,8,
20160816T171421.274957,35,35,35,35,
20160816T171421.274957,163,163,163,163,
20160819T061517.274957,0,1,171,171,
20160816T171421.274957,1,168,4,1,
20160819T061831.274957,0,1,12,12,
20160816T171421.274957,35,35,35,35,
20160819T061931.274957,0,1,42,42,
20160816T171421.274957,163,163,163,163,
20160819T062347.274957,0,1,170,170,
20160819T062655.274957,0,1,8,8,
20160816T171421.274957,35,35,35,35,
20160819T062803.274957,0,1,42,42,
20160816T171421.274957,163,163,163,163,
20160819T063219.274957,0,1,170,170,
20160819T063527.274957,0,1,8,8,
20160816T171421.274957,35,35,35,35,
20160819T063635.274957,0,1,42,42,
20160816T171421.274957,163,163,163,163,
20160819T064051.274957,0,1,170,170,
20160819T064359.274957,0,1,8,8,
20160816T171421.274957,35,35,35,35,
20160819T064507.274957,0,1,42,42,
20160816T171421.274957,163,163,163,163,
20160819T064923.274957,0,1,170,170,
20160819T065231.274957,0,1,8,8,
20160816T171421.274957,35,35,35,35,
20160819T065339.274957,0,1,42,42,
20160816T171421.274957,163,163,163,163,
20160819T065755.274957,0,1,170,170,
20160819T070103.274957,0,1,8,8,
20160816T171421.274957,35,35,35,35,
20160819T070211.274957,0,1,42,42,
20160816T171421.274957,163,163,163,163,
20160819T070627.274957,0,1,170,170,
20160819T070935.274957,0,1,8,8,
20160816T171421.274957,35,35,35,35,
20160819T071043.274957,0,1,42,42,
20160816T171421.274957,163,163,163,163,
20160819T071459.274957,0,1,170,170,
20160819T071807.274957,0,1,8,8,
20160816T171421.274957,35,35,35,35,
20160819T071915.274957,0,1,42,42,
20160816T171421.274957,163,163,163,163,
20160819T064047.274957,1,181,98,0,
20160816T171421.274957,35,35,35,35,
20160816T171421.274957,163,163,163,163,
20160816T171421.274957,1,177,4,1,
20160819T073519.274957,0,1,12,12,
20160816T171421.274957,35,35,35,35,
20160819T073619.274957,0,1,42,42,
20160816T171421.274957,163,163,163,163,
20160819T065751.274957,1,183,98,0,
20160816T171421.274957,35,35,35,35,
20160816T171421.274957,163,163,163,163,
20160816T171421.274957,1,179,4,1,
20160819T075223.274957,0,1,12,12,
20160816T171421.274957,35,35,35,35,
20160819T075323.274957,0,1,42,42,
20160816T171421.274957,163,163,163,163,
